,min_dr,max_dr,mean_dr,median_dr,std_dr,min_xr,max_xr,mean_xr,median_xr,std_xr,min_yr,max_yr,mean_yr,median_yr,std_yr,E,A,C,N,O
12,2.68328,5.84124,4.1370778,4.11826,0.6832716974472782,-0.43255699999999997,-0.22058699999999998,-0.3002582,-0.27747049999999995,0.06157538777725392,0.20883000000000002,0.398009,0.26539315,0.26565300000000003,0.038394240553030076,0.2149532710280374,0.4175824175824176,0.4368932038834952,0.38541666666666663,0.33333333333333337
13,2.15406,5.38516,3.5752584,3.5524500000000003,0.6968342354001394,-0.157436,0.22028000000000003,0.01184652,0.049986,0.11523465517395452,0.22262300000000002,0.575944,0.37490995,0.37294150000000004,0.07345718479445539,0.6728971962616823,0.6263736263736264,0.7184466019417477,0.6770833333333334,0.8999999999999998
14,2.28036,6.08276,4.5001388,4.52757,0.6753543923535796,-0.20526,0.007564,-0.11257979,-0.115386,0.04636291010386308,0.286108,0.582584,0.36482747,0.34363750000000004,0.06419000488849451,0.7196261682242993,0.7142857142857143,0.7378640776699029,0.6770833333333334,0.7333333333333331
15,2.97322,5.73062,4.2008076,4.20476,0.6315085231813957,-0.134278,0.132332,-0.02271835,-0.027791499999999997,0.05281338258116158,-0.009096,0.214759,0.08448958,0.08455499999999999,0.05212167964691619,0.5327102803738318,0.5494505494505494,0.5048543689320388,0.53125,0.5222222222222223
16,2.66834,5.4626,3.98552,3.94208,0.6202275583569747,-0.267489,0.172249,-0.04175975,-0.063518,0.1505232702613426,0.021418,0.43729700000000005,0.17199556,0.132635,0.1250591399790895,0.4953271028037384,0.3406593406593406,0.4368932038834952,0.44791666666666663,0.37777777777777777
17,2.7203,5.49182,4.2088164,4.211880000000001,0.6570996072664611,-0.344881,-0.08541699999999999,-0.19361774,-0.183047,0.05522514662972975,0.204718,0.628558,0.35718035,0.343483,0.1018265962295929,0.6074766355140188,0.7472527472527474,0.6601941747572816,0.7083333333333334,0.7
18,2.84254,6.08276,4.4745602,4.52548,0.6821753223476804,-0.173835,0.185862,0.03033783,0.0383485,0.06586500904782294,0.001216,0.46179799999999993,0.23614657,0.241166,0.0686770934180283,0.8598130841121496,0.791208791208791,0.7087378640776699,0.9375,0.7666666666666666
19,3.0,5.65686,4.2779906,4.29418,0.5741811701450434,-0.289982,0.34557,-0.05227676,-0.046372500000000004,0.14042500273201083,0.033061,0.48966099999999996,0.28245582,0.323874,0.15006708604739133,0.39252336448598135,0.5714285714285714,0.5825242718446602,0.39583333333333337,0.5111111111111111
20,2.84254,5.53172,4.1838444,4.26612,0.5810531361962301,-0.342124,0.165022,0.02621523,0.08477799999999999,0.12601917582035488,0.095593,0.388863,0.22106534,0.2184255,0.05625074203150883,0.6261682242990655,0.769230769230769,0.7378640776699029,0.7500000000000002,0.811111111111111
21,2.40832,5.1614,3.745061,3.7282599999999997,0.6757874956611133,-0.219245,0.192365,-0.06075859,-0.056991,0.1177277988143781,-0.012578,0.358592,0.16353107,0.17735099999999998,0.07910489984137672,0.4766355140186917,0.5934065934065933,0.6116504854368932,0.5520833333333334,0.5888888888888889
22,3.2249,5.94642,4.6736154,4.66904,0.6312657655427728,-0.335572,-0.099005,-0.18574,-0.1776975,0.04702821181337471,0.153889,0.382654,0.23682126,0.23473100000000002,0.04658139699073531,0.5420560747663552,0.6043956043956044,0.4660194174757281,0.4583333333333334,0.5777777777777777
23,2.6,5.53172,3.9755856,4.02485,0.6614360463802615,-0.117756,0.140979,0.03666722,0.0951015,0.09489572742237566,0.30336,0.642165,0.45919205,0.364475,0.13773975517160922,0.4485981308411215,0.4835164835164835,0.6504854368932039,0.5,0.5888888888888889
24,2.44132,5.68506,3.9413854,3.9648399999999997,0.7120038844114618,-0.119064,-0.02924,-0.07121626,-0.06630549999999999,0.02176570037700175,0.229915,0.33829499999999996,0.28146131,0.280246,0.019639404507982967,0.6355140186915887,0.5824175824175825,0.5728155339805825,0.6145833333333333,0.6333333333333333
25,2.54558,5.38144,4.0328488,4.11826,0.6088000983575492,-0.067914,0.080176,-0.01225242,-0.0156265,0.03576722489021298,0.23059000000000002,0.43292299999999995,0.28892203,0.2863345,0.03311133188930852,0.7102803738317757,0.6923076923076922,0.912621359223301,0.7916666666666667,0.8333333333333331
26,2.40832,5.2345,3.733369,3.75766,0.5555632920393645,-0.24803499999999998,-0.127538,-0.21393703,-0.22767199999999999,0.032937864090090495,-0.087482,0.203721,-0.006761270000000001,-0.012844,0.05370805550321539,0.4112149532710281,0.5274725274725274,0.6893203883495147,0.5625,0.4444444444444445
27,2.78568,5.68506,4.235331,4.219,0.6314721701194388,-0.40828000000000003,0.057379,-0.1754824,-0.15443,0.10126119531342216,0.15626700000000002,0.554091,0.29085134,0.300885,0.07596866618151449,0.4299065420560748,0.5164835164835165,0.6310679611650486,0.5104166666666666,0.5888888888888889
28,3.28024,6.27694,4.7903378,4.84148,0.7592278976465552,0.053652,0.210944,0.12441012,0.126558,0.03029370020393779,0.093275,0.335827,0.20342758,0.196695,0.04932828571007253,0.16822429906542055,0.3406593406593406,0.1941747572815534,0.1458333333333333,0.26666666666666666
29,2.23606,5.96658,4.218821,4.10366,0.7933750616444872,-0.47292700000000004,-0.23293000000000003,-0.33650872,-0.3047685,0.07738751736984643,0.21449400000000002,0.49479300000000004,0.3030216,0.29257,0.05012969020773251,0.5794392523364487,0.6703296703296703,0.7087378640776699,0.7500000000000002,0.5444444444444444
30,3.0,5.66392,4.4466986,4.456429999999999,0.5685899057450738,-0.0025670000000000003,0.23973899999999998,0.12101913,0.1127045,0.0481339499258868,0.157176,0.515795,0.28602714,0.2774575,0.07842918313544604,0.30841121495327106,0.4725274725274725,0.7184466019417477,0.5104166666666666,0.5555555555555556
31,2.56124,6.04648,4.1430424,4.07668,0.8675984765403821,-0.19188,0.10803399999999999,-0.04011,-0.0462695,0.0640525326393512,-0.051976,0.414946,0.17901303,0.1599335,0.08610011917182886,0.5420560747663552,0.6813186813186812,0.6407766990291262,0.5729166666666666,0.6444444444444444
32,2.97322,5.53172,4.0380595999999995,3.98494,0.5156898662465003,-0.475833,-0.297708,-0.40385928,-0.418505,0.04869444794271787,0.285407,0.553286,0.3478298,0.3242675,0.06496588988201128,0.5420560747663552,0.4395604395604395,0.6601941747572816,0.4583333333333334,0.5777777777777777
33,2.15406,5.2345,3.9864776,4.10366,0.6611832990874479,-0.082724,0.10853399999999999,-0.0064375000000000005,-0.0136455,0.030238002496190054,0.08237,0.351069,0.19763766,0.1927665,0.06233036355544495,0.3364485981308412,0.5604395604395604,0.8252427184466018,0.53125,0.5666666666666667
34,2.44132,5.65686,4.1026882,4.113379999999999,0.6191738569775084,-0.387948,-0.002979,-0.21527218,-0.2306665,0.08533023858893188,0.067708,0.472761,0.23322106,0.193307,0.11342618066682414,0.37383177570093457,0.5384615384615384,0.3106796116504855,0.3333333333333333,0.4222222222222223
35,2.34094,5.37402,4.0913848,4.20476,0.6480547529001892,-0.45356899999999994,0.108579,-0.03856349,-0.024688,0.10517747420100432,0.19048800000000002,0.66679,0.30775688,0.27963950000000004,0.09872452727259612,0.4579439252336449,0.7362637362637363,0.4077669902912622,0.59375,0.7666666666666666
36,2.28036,5.28016,3.8292556,3.8833,0.6407080600608276,-0.269831,0.155662,0.0008458300000000006,0.029161,0.08699568753366833,-0.013697999999999998,0.36848400000000003,0.17552346,0.1658625,0.06494499920615346,0.4112149532710281,0.5164835164835165,0.4951456310679611,0.5208333333333334,0.5222222222222223
37,3.1241,5.66392,4.4206294,4.42263,0.5857146358890017,-0.294833,-0.136371,-0.189137,-0.1813255,0.03332292591861912,0.32966100000000004,0.491451,0.39370656,0.3946095,0.027822516490153232,0.8411214953271029,0.4945054945054945,0.6601941747572816,0.7395833333333331,0.811111111111111
38,1.8439,5.45894,3.9439782,3.9648000000000003,0.6752783688308613,-0.407477,0.024697,-0.15701718,-0.172939,0.10662182869473633,0.22553299999999998,0.551109,0.44540851,0.452264,0.052849176451348394,0.20560747663551404,0.3516483516483516,0.4368932038834952,0.46875,0.4666666666666666
39,2.506,5.28016,3.8878744,3.84188,0.5689251011049813,-0.280354,-0.06673,-0.13600401,-0.11398049999999998,0.05930603217424366,0.17817,0.441583,0.30444633,0.3072405,0.061066236831399605,0.20560747663551404,0.31868131868131866,0.2038834951456311,0.32291666666666663,0.4555555555555556
40,2.28036,5.24976,3.6493228,3.60556,0.5756410427384501,-0.136355,0.096522,0.02414656,0.032004000000000005,0.03985150995005577,0.24727600000000002,0.522872,0.38584553,0.3820675,0.06749575061378518,0.6168224299065421,0.6483516483516484,0.6407766990291262,0.6145833333333333,0.5555555555555556
41,3.0463,5.96658,4.5286482,4.5607,0.6763961828951367,-0.163449,0.12203800000000001,-0.004302899999999999,-0.023758500000000002,0.08282423089106816,0.091185,0.43476099999999995,0.29633768,0.3006455,0.08530208968249017,0.1588785046728972,0.3296703296703297,0.2330097087378641,0.1458333333333333,0.33333333333333337
42,2.40832,5.32542,3.9969398,3.95725,0.6382402719947396,-0.021353999999999998,0.100037,0.06258326,0.0660215,0.019957094175042496,-0.029461,0.160705,0.0430343,0.057035,0.041285598070151544,0.30841121495327106,0.4615384615384615,0.3300970873786408,0.2708333333333333,0.33333333333333337
43,1.8868,5.51724,3.7797752,3.821,0.8070994089454915,-0.260366,0.22721799999999998,-0.01449175,-0.016917,0.11047762889138289,0.24180100000000002,0.585871,0.34949431,0.325664,0.07506180539196289,0.4766355140186917,0.4395604395604395,0.6504854368932039,0.6666666666666667,0.6
44,2.78568,5.66038,4.1865252,4.1231,0.6862363677753718,-0.361958,0.05025,-0.08510798,-0.0412935,0.09694350162487697,0.10921099999999999,0.543998,0.36667916,0.37510350000000003,0.08331476014764125,0.4112149532710281,0.4505494505494505,0.3980582524271845,0.44791666666666663,0.4555555555555556
45,2.40832,5.4037,4.0663406,4.07668,0.7032949234978297,-0.20411300000000002,-0.022454,-0.08194491,-0.0806035,0.026375510387553442,0.075889,0.367057,0.16217165,0.15464299999999997,0.05323552568347057,0.5420560747663552,0.5824175824175825,0.6116504854368932,0.6041666666666666,0.6222222222222222
46,2.40832,5.68506,4.1323736,4.163930000000001,0.6714117851718997,-0.07902999999999999,0.146016,0.04909017,0.061964500000000006,0.06748573343704924,0.176805,0.45911499999999994,0.27874153,0.27632,0.0594608917907783,0.7009345794392524,0.7582417582417582,0.6407766990291262,0.7395833333333331,0.888888888888889
47,2.47386,5.31414,4.0364546,3.98498,0.6430981149760097,-0.031414,0.203405,0.08826374000000001,0.0960605,0.0493636458502478,0.361097,0.522781,0.4601952,0.46217150000000007,0.02563444233129255,0.3831775700934579,0.4945054945054945,0.6504854368932039,0.4895833333333333,0.5333333333333333
48,2.56124,6.2482,4.1957236,4.2237,0.7393009245533885,-0.228674,-0.011399,-0.10700748,-0.0822875,0.06678369173675183,0.019461000000000003,0.4023,0.14708364,0.109908,0.09722853165116095,0.20560747663551404,0.30769230769230765,0.3398058252427185,0.19791666666666666,0.37777777777777777
49,3.25576,6.10574,4.4295182,4.39772,0.6455521174281122,-0.16406500000000002,0.10613399999999999,-0.05364049,-0.078208,0.0818526623236199,0.062092999999999995,0.5153479999999999,0.18530092,0.17895899999999998,0.08772307823453888,0.6168224299065421,0.769230769230769,0.5436893203883495,0.6458333333333333,0.7222222222222221
50,2.56124,6.0,4.2256396,4.16174,0.7052232379103281,-0.123555,0.183588,0.07177931,0.142461,0.1133254526443391,-0.039007,0.38756599999999997,0.08612589,0.0098705,0.12252571289093658,0.5046728971962618,0.3956043956043956,0.4271844660194175,0.4375,0.5
51,2.40832,5.96658,4.3534446,4.44949,0.8122250994798739,-0.23032199999999997,0.048852,-0.11557832,-0.164746,0.09979363651681454,0.052690999999999995,0.437169,0.16238514,0.1541155,0.07107722104155664,0.32710280373831774,0.3956043956043956,0.5242718446601942,0.3125,0.5444444444444444
52,2.69072,6.04648,4.1913906,4.25206,0.6249342510641994,-0.315678,0.039963,-0.09947413,-0.120669,0.08331114104048616,0.098489,0.487754,0.27139008,0.25821000000000005,0.0930188121582235,0.4953271028037384,0.6043956043956044,0.8446601941747574,0.6666666666666667,0.6333333333333333
53,2.40832,6.1221,4.1015559999999995,4.0497,0.7620006960096506,-0.180447,-0.042327,-0.0971322,-0.088037,0.030958497953801886,-0.0012460000000000001,0.511238,0.19055698000000001,0.12303049999999999,0.16397124992953532,0.5794392523364487,0.6923076923076922,0.6893203883495147,0.6875,0.7888888888888886
54,1.13138,5.28394,4.0541306,4.10366,0.623468655383814,-0.21326199999999998,0.11050499999999999,-0.04732418,-0.013053499999999999,0.08322175846828239,0.16337000000000002,0.61024,0.36857270000000003,0.291474,0.15988638498624483,0.6355140186915887,0.7472527472527474,0.7766990291262134,0.7187499999999999,0.7777777777777776
55,2.56124,5.68506,4.2899198,4.30579,0.7373022474212898,-0.32189,0.065718,-0.03383461,-0.0017825000000000002,0.10004347771762168,0.24501199999999998,0.551732,0.37182978,0.3694105,0.06235466852530456,0.4299065420560748,0.6263736263736264,0.5533980582524272,0.53125,0.5333333333333333
56,2.69072,5.66392,4.3928152,4.40454,0.6472695801712847,-0.24250300000000002,0.15829300000000002,-0.04630682,-0.0709575,0.10403238236002589,0.17868699999999998,0.36548800000000004,0.22507035,0.21858700000000003,0.03618591448448254,0.691588785046729,0.6703296703296703,0.6893203883495147,0.59375,0.711111111111111
57,1.8868,5.04778,3.682258,3.67152,0.6433643667220595,-0.197259,-0.025225,-0.06881098,-0.0593715,0.037009011094618786,0.042917000000000004,0.409431,0.23652237,0.2384385,0.048533703454019736,0.5514018691588786,0.6593406593406592,0.6893203883495147,0.5729166666666666,0.5888888888888889
58,1.56204,5.38516,3.8154556,3.9598,0.7496082962768695,-0.274821,0.275436,-0.02030601,-0.059964500000000004,0.17799155835240352,0.095609,0.408152,0.23068953,0.2360205,0.06688135971873908,0.4953271028037384,0.6263736263736264,0.5145631067961165,0.5833333333333333,0.6222222222222222
59,2.91204,5.33666,4.1125548,4.02485,0.6202748661592282,0.153204,0.308691,0.25272951,0.25464699999999996,0.03477150495039078,0.00498,0.237814,0.14827534,0.14614699999999997,0.04700046558746826,0.588785046728972,0.6043956043956044,0.8446601941747574,0.8125000000000002,0.6555555555555556
60,1.61246,6.0,3.6515816,3.77061,0.9278797827073344,-0.059767999999999995,0.248363,0.06926712,0.049719,0.07651064981620916,-0.15118299999999998,0.275421,0.05935108,0.027907,0.11423582538303398,0.5233644859813085,0.5054945054945055,0.6213592233009709,0.6041666666666666,0.611111111111111
61,3.0,6.0,4.6102616,4.70315,0.6552613865970518,-0.26342,0.196733,-0.02364039,0.0007225,0.09316487340691862,0.07556900000000001,0.48768500000000004,0.2092552,0.179972,0.10208639803924058,0.6261682242990655,0.6043956043956044,0.5533980582524272,0.46875,0.7222222222222221
62,2.82842,5.32542,3.9524938,3.97743,0.6505582158047585,-0.22286999999999998,0.039697,-0.01440204,0.000499,0.053419461721213944,0.11738699999999999,0.40366399999999997,0.20840412,0.1958935,0.05871587510820926,0.5700934579439253,0.6923076923076922,0.5922330097087379,0.6666666666666667,0.4444444444444445
63,1.61246,6.66034,4.084944,4.1231,0.9198311584681663,-0.085629,0.382427,0.14857155,0.153087,0.09262400936973494,0.172498,0.50846,0.30340834,0.289207,0.07866152321978624,0.5140186915887851,0.4395604395604395,0.4077669902912622,0.4791666666666666,0.5666666666666667
64,2.12602,6.2482,4.0627434,4.0,0.8526301711290988,-0.330429,0.021789,-0.20361092,-0.219337,0.06776042132047946,0.030429,0.36493400000000004,0.14111722,0.121136,0.07029386436931259,0.6261682242990655,0.4835164835164835,0.5631067961165048,0.5104166666666666,0.6333333333333333
65,2.33238,5.84124,4.1562806,4.24264,0.7186734726526267,-0.274427,0.13209500000000002,0.01461568,0.040017,0.09816579239296645,0.046863,0.5670189999999999,0.37794787,0.3884785,0.09323549914101302,0.2710280373831776,0.5164835164835165,0.2330097087378641,0.32291666666666663,0.27777777777777773
66,2.6,6.26418,4.06639,4.0099800000000005,0.7575074523032427,-0.254144,0.216808,-0.08682586,-0.10665550000000001,0.100307242959931,0.22253299999999998,0.41940900000000003,0.32619749,0.3320975,0.04934715296700909,0.39252336448598135,0.4725274725274725,0.3980582524271845,0.4895833333333333,0.5666666666666667
67,3.1241,6.1221,4.574702,4.53432,0.6401553407911508,-0.33168600000000004,0.387403,-0.10399149,-0.1405635,0.1781228769665999,-0.153393,0.024984,-0.09402582,-0.100189,0.03634108792431548,0.4766355140186917,0.4285714285714285,0.3398058252427185,0.42708333333333337,0.6444444444444444
68,2.4166,5.81378,4.3301344,4.3565000000000005,0.7913289950614023,-0.348066,0.347119,0.01330341,-0.0126385,0.18368602847745416,-0.248928,0.34529699999999997,0.0797289,0.1078065,0.16896080599438654,0.6168224299065421,0.6043956043956044,0.5339805825242718,0.6041666666666666,0.6
69,1.64924,5.51724,3.646011,3.63854,0.8686491058918248,-0.43916499999999997,0.26965100000000003,-0.051659250000000004,-0.0118825,0.16729270673364754,-0.12932000000000002,0.345842,0.15569269,0.16871750000000002,0.10111914386401726,0.17757009345794392,0.21978021978021972,0.27184466019417475,0.29166666666666663,0.5888888888888889
70,2.16334,5.93632,4.191062,4.24028,0.7866253381311201,-0.464024,-0.020281,-0.23126597,-0.230489,0.08009777772002141,0.11363599999999999,0.41885100000000003,0.21018702,0.19647749999999997,0.06458395249063599,0.5514018691588786,0.6043956043956044,0.7378640776699029,0.6770833333333334,0.6888888888888889
71,2.26274,6.21288,3.8248348,3.68782,0.7776110285913056,-0.018363,0.279145,0.14749751,0.14599800000000002,0.055897595651748413,0.131045,0.413421,0.26219006,0.256287,0.06837738723649284,0.4579439252336449,0.6263736263736264,0.5048543689320388,0.41666666666666663,0.4222222222222223
72,2.84254,4.84148,3.9629072,4.07668,0.5417586903612897,-0.150448,0.060177999999999995,-0.02958001,-0.0174705,0.053344664554330457,-0.0016920000000000001,0.254015,0.04971108,0.0461625,0.044958577338216156,0.4018691588785047,0.5054945054945055,0.5339805825242718,0.39583333333333337,0.4555555555555556
73,2.54558,6.7231,4.4951676,4.54751,0.76374122593994,-0.311204,0.018227,-0.15628525,-0.150495,0.05681183959145445,0.21674699999999997,0.45585699999999996,0.33214781,0.32461949999999995,0.06479269544636926,0.7009345794392524,0.7802197802197802,0.7669902912621358,0.7083333333333334,0.8444444444444446
74,2.40832,5.28016,3.825417,3.84188,0.6121587337447698,-0.263874,-0.039409,-0.19466959,-0.2010365,0.0354320307383636,0.165318,0.609917,0.376754,0.3780215,0.11401941227747585,0.5981308411214954,0.5384615384615384,0.6213592233009709,0.6041666666666666,0.6444444444444444
75,2.506,5.76888,4.3547754,4.3565000000000005,0.6821954763662582,-0.16389600000000001,0.016605,-0.03521166,-0.026582,0.03630596072473304,0.11925899999999999,0.401636,0.22469528,0.212598,0.06645672499721267,0.29906542056074764,0.4725274725274725,0.2912621359223301,0.3125,0.4777777777777778
76,2.0396,5.38144,3.797198,3.7973,0.6597288113959088,-0.13178099999999998,-0.003407,-0.09703009,-0.102517,0.026599647323208835,0.235636,0.5492779999999999,0.50618621,0.5220024999999999,0.07421865541330896,0.12149532710280372,0.23076923076923075,0.15533980582524273,0.09374999999999996,0.18888888888888888
77,2.77848,5.53172,4.208518,4.12068,0.5606419248279132,-0.07708200000000001,0.473943,0.23337508,0.2450495,0.1484894546201429,0.16076,0.439061,0.27319274,0.2654225,0.060252324203566764,0.7476635514018694,0.934065934065934,0.7766990291262134,0.8020833333333333,0.8444444444444446
78,2.12602,5.66392,4.0622834,4.1231,0.8094489987143331,-0.22759200000000002,0.153851,-0.0035338800000000005,0.051879999999999996,0.13338809194274753,-0.08752,0.204201,0.11834143,0.127304,0.049238978759083486,0.6542056074766356,0.5604395604395604,0.5242718446601942,0.5625,0.7888888888888886
79,2.7203,6.0,4.0227004,4.01246,0.6399851054136757,-0.15246500000000002,0.017815,-0.07431712,-0.090583,0.0422135647987203,0.310653,0.457416,0.39665417000000003,0.3939185,0.03289637721942535,0.39252336448598135,0.5714285714285714,0.5048543689320388,0.4583333333333334,0.5555555555555556
80,2.28036,5.84124,4.787151,4.87647,0.6211595472163169,-0.295522,0.210871,0.011656340000000001,0.017124,0.08106063205711755,0.105064,0.33263000000000004,0.26236576,0.26906050000000004,0.042111645316647885,0.3457943925233645,0.3846153846153845,0.36893203883495146,0.4062500000000001,0.4777777777777778
81,1.8439,6.59696,4.2302128,4.32666,1.092719531087627,-0.46519099999999997,0.387343,-0.21709941,-0.286697,0.1789495367578254,-0.2709,0.449463,0.2330624,0.2269795,0.14224458409260005,0.6448598130841123,0.6373626373626373,0.6504854368932039,0.6041666666666666,0.6333333333333333
82,2.44132,5.4626,3.8743276,3.94208,0.6991917884880595,-0.026813,0.21501900000000002,0.10003388,0.10533900000000002,0.05334737384054087,-0.036829,0.22699,0.07976473,0.08069399999999999,0.06673760447201965,0.18691588785046728,0.4945054945054945,0.4563106796116505,0.3020833333333333,0.5777777777777777
83,2.28036,5.56058,3.9161736,3.84188,0.6843047506813692,-0.6200319999999999,-0.317441,-0.45552101,-0.4327025,0.08051882721030611,0.161961,0.557779,0.30982589,0.30418049999999996,0.09049249427180815,0.4579439252336449,0.5714285714285714,0.5436893203883495,0.5104166666666666,0.5777777777777777
84,3.25576,5.96658,4.644052,4.68614,0.6175640214372413,-0.21589899999999998,0.027074,-0.0920128,-0.101498,0.053694227869342234,0.150399,0.32899,0.20474173,0.198275,0.036004941345179245,0.5514018691588786,0.6703296703296703,0.4757281553398058,0.78125,0.5444444444444444
85,2.28036,6.94262,5.455841,5.53172,0.8559845784383282,-0.184222,0.00034500000000000004,-0.08376168,-0.07842350000000001,0.04520069261199032,0.100538,0.424961,0.17836786,0.16447099999999998,0.047790080840143745,0.4953271028037384,0.6703296703296703,0.6116504854368932,0.5208333333333334,0.6555555555555556
86,2.7203,5.1225,3.917749,3.8833,0.5272800765765244,-0.058059000000000006,0.257385,0.009782019999999999,-0.012927000000000001,0.06945788825139323,0.300098,0.450776,0.39477695,0.40038700000000005,0.03048516868619489,0.5700934579439253,0.6483516483516484,0.5533980582524272,0.6770833333333334,0.7222222222222221
87,2.23606,6.0,4.2661918,4.3174,0.7480645104418374,-0.349908,0.09153700000000001,-0.112707,-0.1013265,0.08014112924438772,0.15448299999999998,0.444779,0.23890756,0.22383349999999996,0.05836295317735577,0.5700934579439253,0.4835164835164835,0.7378640776699029,0.4895833333333333,0.5111111111111111
88,2.56124,5.2345,3.895608,3.87297,0.5900170725213523,0.162546,0.537525,0.38470019,0.3693465,0.1006211499434052,0.153801,0.518522,0.34686059,0.3266825,0.08264282648173892,0.5327102803738318,0.7472527472527474,0.7669902912621358,0.6770833333333334,0.711111111111111
89,2.4166,5.51724,3.8581234,3.84188,0.6104213173863084,-0.579278,-0.13206600000000002,-0.30218803,-0.23018899999999998,0.14370384695724822,-0.01957,0.41208599999999995,0.19524606,0.195448,0.10406041017182124,0.4392523364485981,0.4615384615384615,0.5242718446601942,0.6041666666666666,0.5777777777777777
90,2.69072,5.2345,4.0716606,4.02492,0.603330594371516,-0.077968,0.157082,0.08944118,0.0827525,0.04139119694784573,0.029816000000000002,0.38602,0.15896653,0.1402095,0.06837161292472471,0.5981308411214954,0.6373626373626373,0.6893203883495147,0.6875,0.7444444444444444
91,2.7203,5.94642,4.3086392,4.287179999999999,0.7418410458558662,-0.231461,0.123522,-0.05645982,-0.084138,0.10744904488742466,-0.008637,0.453482,0.16938224,0.145769,0.12398105808754607,0.29906542056074764,0.25274725274725274,0.3203883495145631,0.4062500000000001,0.5333333333333333
92,2.86356,6.2482,4.4441852,4.3886199999999995,0.7834237234586002,-0.049773000000000005,0.281149,0.17845551,0.220582,0.10210296193801162,-0.082709,0.325935,0.14595594,0.142154,0.0890978123388679,0.4392523364485981,0.5934065934065933,0.4271844660194175,0.6041666666666666,0.5555555555555556
